"sccsn","socname","Family","General_TL5_Final","Soc_TL5_Final","Gender_TL5_Final","Mar_TL5_Final","Sex_TL5_Final","FM_TL5_Final","latitude","longitude","Elevation","v84","v149","v150","v151","v152","v153","v154","v155","v156","v157","v158","v237","v238","v238.1","v238.2","v699","v761","v773","v774","v787","v789","v835","v861","v1253_rec","v1254_rec","v1255_rec","v1256_rec","v1257_rec","v1258_rec","v1259_rec","v1265","v1267","v1720_poppress","Adult.Mobility","Contact.OtherSocieties","extfreq","intfreq","oth","ovfreq","fam","chrs","PatriDescent","MatriDescent","Predom_MultiplePatterns","Predom_A","Predom_M","Predom_P","P_M","Predom_M_12_0","MatrilinealDes_Copy","Predom_P_12_0","Predom_Bilocal","LocalizedKin","subsistence","agriculture","horticulture","huntergatherer","pastoralism","other","pathogensum","pathogendummy","Zpathogensum","Zpathogendummy","v774_rev","v773_rev","Zv773_rev","Zv774_rev","extfreq_rec","Zextfreq_rec","intfreq_rec","Zintfreq_rec","v1265_dum","Zfam","Zchrs","Zv1265_dum","Zv1267","famine_index","Zoth","Zv1720_poppress","v151_2","v153_2","v155_2","complexity","Res_Hetero","mobility","contact2","v761_rev","Zv761","Zv761_rev","Zv238_rec","polygamy","threat_fam","threat_path","id","Domain","TL1","Law","Socialization","Gender","Marriage","Sexuality","Funerals","ZTL1"
117,"Japanese","Japonic",3.75,3.75,3.75,3.75,3.25,4,35,136,222.55,1,5,5,5,5,5,5,5,5,5,5,5,2,2,2,4,,,,,,4,1,0,0,1,1,1,1,1,3,,1,,,0,1,2,0,1,,0,0,1,0,0,1,2,0,0,1,0,0,"Intensive Agriculture",1,0,0,0,0,5,1,0.77937056608557,0.463170239634852,,,,,,,1,-0.964053973088056,1,-0.986942637179703,,0.582575265003535,,-0.202183686088084,-0.563808453733909,1.75084325162702,4,3,4,1.64691449000083,0,,,,,,-0.557350770119123,0,0.32828370393501,0.77937056608557,117,2,3.75,0,1,0,0,0,0,1.02891968023967
117,"Japanese","Japonic",3.75,3.75,3.75,3.75,3.25,4,35,136,222.55,1,5,5,5,5,5,5,5,5,5,5,5,2,2,2,4,,,,,,4,1,0,0,1,1,1,1,1,3,,1,,,0,1,2,0,1,,0,0,1,0,0,1,2,0,0,1,0,0,"Intensive Agriculture",1,0,0,0,0,5,1,0.77937056608557,0.463170239634852,,,,,,,1,-0.964053973088056,1,-0.986942637179703,,0.582575265003535,,-0.202183686088084,-0.563808453733909,1.75084325162702,4,3,4,1.64691449000083,0,,,,,,-0.557350770119123,0,0.32828370393501,0.77937056608557,117,3,3.75,0,0,1,0,0,0,1.02891968023967
117,"Japanese","Japonic",3.75,3.75,3.75,3.75,3.25,4,35,136,222.55,1,5,5,5,5,5,5,5,5,5,5,5,2,2,2,4,,,,,,4,1,0,0,1,1,1,1,1,3,,1,,,0,1,2,0,1,,0,0,1,0,0,1,2,0,0,1,0,0,"Intensive Agriculture",1,0,0,0,0,5,1,0.77937056608557,0.463170239634852,,,,,,,1,-0.964053973088056,1,-0.986942637179703,,0.582575265003535,,-0.202183686088084,-0.563808453733909,1.75084325162702,4,3,4,1.64691449000083,0,,,,,,-0.557350770119123,0,0.32828370393501,0.77937056608557,117,4,3.75,0,0,0,1,0,0,1.02891968023967
117,"Japanese","Japonic",3.75,3.75,3.75,3.75,3.25,4,35,136,222.55,1,5,5,5,5,5,5,5,5,5,5,5,2,2,2,4,,,,,,4,1,0,0,1,1,1,1,1,3,,1,,,0,1,2,0,1,,0,0,1,0,0,1,2,0,0,1,0,0,"Intensive Agriculture",1,0,0,0,0,5,1,0.77937056608557,0.463170239634852,,,,,,,1,-0.964053973088056,1,-0.986942637179703,,0.582575265003535,,-0.202183686088084,-0.563808453733909,1.75084325162702,4,3,4,1.64691449000083,0,,,,,,-0.557350770119123,0,0.32828370393501,0.77937056608557,117,5,3.25,0,0,0,0,1,0,0.420631764874488
117,"Japanese","Japonic",3.75,3.75,3.75,3.75,3.25,4,35,136,222.55,1,5,5,5,5,5,5,5,5,5,5,5,2,2,2,4,,,,,,4,1,0,0,1,1,1,1,1,3,,1,,,0,1,2,0,1,,0,0,1,0,0,1,2,0,0,1,0,0,"Intensive Agriculture",1,0,0,0,0,5,1,0.77937056608557,0.463170239634852,,,,,,,1,-0.964053973088056,1,-0.986942637179703,,0.582575265003535,,-0.202183686088084,-0.563808453733909,1.75084325162702,4,3,4,1.64691449000083,0,,,,,,-0.557350770119123,0,0.32828370393501,0.77937056608557,117,6,4,0,0,0,0,0,1,1.33306363792226
118,"Ainu","Ainu",2.75,,2.75,1.25,,2.75,42.83,143,176.7201073,2,2,3,2,1,3,1,1,1,2,1,2,1,1,1,,2,1,1,1,1,2,2,0,0,1,0,0,0,1,4,4,0,-1.559063471,-0.861996448,1,2,1,2,2,2,0,1,1,0,0,1,2,0,1,1,0,0,"Hunter Gatherer",0,0,1,0,0,2,1,-0.601228722408868,0.463170239634852,4,4,1.11767016895546,0.809916540076,1,-1.06511652158111,2,-0.3470594303117,1,0.0214552747212978,0.490161270012419,0.582575265003535,0.790802186649041,0.471248499096573,-1.4238552475653,-0.563830877642601,2,2,1,-0.741106251812023,0,-1.559063471,0.861996448,3,-0.979511241624492,0.979511241624492,-0.557350770119123,0,-0.505479208703774,0.442119328874196,118,1,2.75,1,0,0,0,0,0,-0.187656150490694
118,"Ainu","Ainu",2.75,,2.75,1.25,,2.75,42.83,143,176.7201073,2,2,3,2,1,3,1,1,1,2,1,2,1,1,1,,2,1,1,1,1,2,2,0,0,1,0,0,0,1,4,4,0,-1.559063471,-0.861996448,1,2,1,2,2,2,0,1,1,0,0,1,2,0,1,1,0,0,"Hunter Gatherer",0,0,1,0,0,2,1,-0.601228722408868,0.463170239634852,4,4,1.11767016895546,0.809916540076,1,-1.06511652158111,2,-0.3470594303117,1,0.0214552747212978,0.490161270012419,0.582575265003535,0.790802186649041,0.471248499096573,-1.4238552475653,-0.563830877642601,2,2,1,-0.741106251812023,0,-1.559063471,0.861996448,3,-0.979511241624492,0.979511241624492,-0.557350770119123,0,-0.505479208703774,0.442119328874196,118,2,,0,1,0,0,0,0,
118,"Ainu","Ainu",2.75,,2.75,1.25,,2.75,42.83,143,176.7201073,2,2,3,2,1,3,1,1,1,2,1,2,1,1,1,,2,1,1,1,1,2,2,0,0,1,0,0,0,1,4,4,0,-1.559063471,-0.861996448,1,2,1,2,2,2,0,1,1,0,0,1,2,0,1,1,0,0,"Hunter Gatherer",0,0,1,0,0,2,1,-0.601228722408868,0.463170239634852,4,4,1.11767016895546,0.809916540076,1,-1.06511652158111,2,-0.3470594303117,1,0.0214552747212978,0.490161270012419,0.582575265003535,0.790802186649041,0.471248499096573,-1.4238552475653,-0.563830877642601,2,2,1,-0.741106251812023,0,-1.559063471,0.861996448,3,-0.979511241624492,0.979511241624492,-0.557350770119123,0,-0.505479208703774,0.442119328874196,118,3,2.75,0,0,1,0,0,0,-0.187656150490694
118,"Ainu","Ainu",2.75,,2.75,1.25,,2.75,42.83,143,176.7201073,2,2,3,2,1,3,1,1,1,2,1,2,1,1,1,,2,1,1,1,1,2,2,0,0,1,0,0,0,1,4,4,0,-1.559063471,-0.861996448,1,2,1,2,2,2,0,1,1,0,0,1,2,0,1,1,0,0,"Hunter Gatherer",0,0,1,0,0,2,1,-0.601228722408868,0.463170239634852,4,4,1.11767016895546,0.809916540076,1,-1.06511652158111,2,-0.3470594303117,1,0.0214552747212978,0.490161270012419,0.582575265003535,0.790802186649041,0.471248499096573,-1.4238552475653,-0.563830877642601,2,2,1,-0.741106251812023,0,-1.559063471,0.861996448,3,-0.979511241624492,0.979511241624492,-0.557350770119123,0,-0.505479208703774,0.442119328874196,118,4,1.25,0,0,0,1,0,0,-2.01251989658624
118,"Ainu","Ainu",2.75,,2.75,1.25,,2.75,42.83,143,176.7201073,2,2,3,2,1,3,1,1,1,2,1,2,1,1,1,,2,1,1,1,1,2,2,0,0,1,0,0,0,1,4,4,0,-1.559063471,-0.861996448,1,2,1,2,2,2,0,1,1,0,0,1,2,0,1,1,0,0,"Hunter Gatherer",0,0,1,0,0,2,1,-0.601228722408868,0.463170239634852,4,4,1.11767016895546,0.809916540076,1,-1.06511652158111,2,-0.3470594303117,1,0.0214552747212978,0.490161270012419,0.582575265003535,0.790802186649041,0.471248499096573,-1.4238552475653,-0.563830877642601,2,2,1,-0.741106251812023,0,-1.559063471,0.861996448,3,-0.979511241624492,0.979511241624492,-0.557350770119123,0,-0.505479208703774,0.442119328874196,118,5,,0,0,0,0,1,0,
118,"Ainu","Ainu",2.75,,2.75,1.25,,2.75,42.83,143,176.7201073,2,2,3,2,1,3,1,1,1,2,1,2,1,1,1,,2,1,1,1,1,2,2,0,0,1,0,0,0,1,4,4,0,-1.559063471,-0.861996448,1,2,1,2,2,2,0,1,1,0,0,1,2,0,1,1,0,0,"Hunter Gatherer",0,0,1,0,0,2,1,-0.601228722408868,0.463170239634852,4,4,1.11767016895546,0.809916540076,1,-1.06511652158111,2,-0.3470594303117,1,0.0214552747212978,0.490161270012419,0.582575265003535,0.790802186649041,0.471248499096573,-1.4238552475653,-0.563830877642601,2,2,1,-0.741106251812023,0,-1.559063471,0.861996448,3,-0.979511241624492,0.979511241624492,-0.557350770119123,0,-0.505479208703774,0.442119328874196,118,6,2.75,0,0,0,0,0,1,-0.187656150490694
119,"Gilyak","Nivkh",3.875,3,2.25,3.125,2.25,3.5,51.54,140,47.87,1,1,2,1,1,4,3,3,1,2,1,1,2,2,2,2,4,2,4,2,1,1,3,0,0,0,0,0,0,1,4,,,-0.327403329,0.477176605,1,3.75,3,3.75,4,2,1,0,0,0,0,2,1,0,0,1,0,1,"Hunter Gatherer",0,0,1,0,0,1,1,-1.06142848524035,0.463170239634852,1,3,0.3515252950747,-1.59020198722239,1,-1.06511652158111,3.75,0.732681019546922,1,2.0382510985233,0.490161270012419,0.582575265003535,,1.03699587784642,0.296238340097478,,1,2,2,-0.674908023168511,0,-0.327403329,-0.477176605,1,1.39338923104329,-1.39338923104329,-0.557350770119123,1,0.666617108971948,-0.766701725796013,119,1,3.875,1,0,0,0,0,0,1.18099165908096
119,"Gilyak","Nivkh",3.875,3,2.25,3.125,2.25,3.5,51.54,140,47.87,1,1,2,1,1,4,3,3,1,2,1,1,2,2,2,2,4,2,4,2,1,1,3,0,0,0,0,0,0,1,4,,,-0.327403329,0.477176605,1,3.75,3,3.75,4,2,1,0,0,0,0,2,1,0,0,1,0,1,"Hunter Gatherer",0,0,1,0,0,1,1,-1.06142848524035,0.463170239634852,1,3,0.3515252950747,-1.59020198722239,1,-1.06511652158111,3.75,0.732681019546922,1,2.0382510985233,0.490161270012419,0.582575265003535,,1.03699587784642,0.296238340097478,,1,2,2,-0.674908023168511,0,-0.327403329,-0.477176605,1,1.39338923104329,-1.39338923104329,-0.557350770119123,1,0.666617108971948,-0.766701725796013,119,2,3,0,1,0,0,0,0,0.116487807191897
119,"Gilyak","Nivkh",3.875,3,2.25,3.125,2.25,3.5,51.54,140,47.87,1,1,2,1,1,4,3,3,1,2,1,1,2,2,2,2,4,2,4,2,1,1,3,0,0,0,0,0,0,1,4,,,-0.327403329,0.477176605,1,3.75,3,3.75,4,2,1,0,0,0,0,2,1,0,0,1,0,1,"Hunter Gatherer",0,0,1,0,0,1,1,-1.06142848524035,0.463170239634852,1,3,0.3515252950747,-1.59020198722239,1,-1.06511652158111,3.75,0.732681019546922,1,2.0382510985233,0.490161270012419,0.582575265003535,,1.03699587784642,0.296238340097478,,1,2,2,-0.674908023168511,0,-0.327403329,-0.477176605,1,1.39338923104329,-1.39338923104329,-0.557350770119123,1,0.666617108971948,-0.766701725796013,119,3,2.25,0,0,1,0,0,0,-0.795944065855875
119,"Gilyak","Nivkh",3.875,3,2.25,3.125,2.25,3.5,51.54,140,47.87,1,1,2,1,1,4,3,3,1,2,1,1,2,2,2,2,4,2,4,2,1,1,3,0,0,0,0,0,0,1,4,,,-0.327403329,0.477176605,1,3.75,3,3.75,4,2,1,0,0,0,0,2,1,0,0,1,0,1,"Hunter Gatherer",0,0,1,0,0,1,1,-1.06142848524035,0.463170239634852,1,3,0.3515252950747,-1.59020198722239,1,-1.06511652158111,3.75,0.732681019546922,1,2.0382510985233,0.490161270012419,0.582575265003535,,1.03699587784642,0.296238340097478,,1,2,2,-0.674908023168511,0,-0.327403329,-0.477176605,1,1.39338923104329,-1.39338923104329,-0.557350770119123,1,0.666617108971948,-0.766701725796013,119,4,3.125,0,0,0,1,0,0,0.268559786033192
119,"Gilyak","Nivkh",3.875,3,2.25,3.125,2.25,3.5,51.54,140,47.87,1,1,2,1,1,4,3,3,1,2,1,1,2,2,2,2,4,2,4,2,1,1,3,0,0,0,0,0,0,1,4,,,-0.327403329,0.477176605,1,3.75,3,3.75,4,2,1,0,0,0,0,2,1,0,0,1,0,1,"Hunter Gatherer",0,0,1,0,0,1,1,-1.06142848524035,0.463170239634852,1,3,0.3515252950747,-1.59020198722239,1,-1.06511652158111,3.75,0.732681019546922,1,2.0382510985233,0.490161270012419,0.582575265003535,,1.03699587784642,0.296238340097478,,1,2,2,-0.674908023168511,0,-0.327403329,-0.477176605,1,1.39338923104329,-1.39338923104329,-0.557350770119123,1,0.666617108971948,-0.766701725796013,119,5,2.25,0,0,0,0,1,0,-0.795944065855875
119,"Gilyak","Nivkh",3.875,3,2.25,3.125,2.25,3.5,51.54,140,47.87,1,1,2,1,1,4,3,3,1,2,1,1,2,2,2,2,4,2,4,2,1,1,3,0,0,0,0,0,0,1,4,,,-0.327403329,0.477176605,1,3.75,3,3.75,4,2,1,0,0,0,0,2,1,0,0,1,0,1,"Hunter Gatherer",0,0,1,0,0,1,1,-1.06142848524035,0.463170239634852,1,3,0.3515252950747,-1.59020198722239,1,-1.06511652158111,3.75,0.732681019546922,1,2.0382510985233,0.490161270012419,0.582575265003535,,1.03699587784642,0.296238340097478,,1,2,2,-0.674908023168511,0,-0.327403329,-0.477176605,1,1.39338923104329,-1.39338923104329,-0.557350770119123,1,0.666617108971948,-0.766701725796013,119,6,3.5,0,0,0,0,0,1,0.724775722557079
120,"Yukaghir","",,,,,,,64.75,153.5,339.3783493,1,2,1,1,1,4,3,1,1,2,1,1,,,,,,,,,,1,2,0,0,0,0,0,0,0,4,3,,,,5,1.25,,5,,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,,,,,5,1.33602447492013,1.25,-0.809805337393967,1,,,0.582575265003535,-0.174712111003858,0.203931576999839,,,1,2,1,-0.766273978930398,,,,,,,,0,0.203931576999839,-1.52162824807183,120,1,,1,0,0,0,0,0,
120,"Yukaghir","",,,,,,,64.75,153.5,339.3783493,1,2,1,1,1,4,3,1,1,2,1,1,,,,,,,,,,1,2,0,0,0,0,0,0,0,4,3,,,,5,1.25,,5,,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,,,,,5,1.33602447492013,1.25,-0.809805337393967,1,,,0.582575265003535,-0.174712111003858,0.203931576999839,,,1,2,1,-0.766273978930398,,,,,,,,0,0.203931576999839,-1.52162824807183,120,2,,0,1,0,0,0,0,
120,"Yukaghir","",,,,,,,64.75,153.5,339.3783493,1,2,1,1,1,4,3,1,1,2,1,1,,,,,,,,,,1,2,0,0,0,0,0,0,0,4,3,,,,5,1.25,,5,,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,,,,,5,1.33602447492013,1.25,-0.809805337393967,1,,,0.582575265003535,-0.174712111003858,0.203931576999839,,,1,2,1,-0.766273978930398,,,,,,,,0,0.203931576999839,-1.52162824807183,120,3,,0,0,1,0,0,0,
120,"Yukaghir","",,,,,,,64.75,153.5,339.3783493,1,2,1,1,1,4,3,1,1,2,1,1,,,,,,,,,,1,2,0,0,0,0,0,0,0,4,3,,,,5,1.25,,5,,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,,,,,5,1.33602447492013,1.25,-0.809805337393967,1,,,0.582575265003535,-0.174712111003858,0.203931576999839,,,1,2,1,-0.766273978930398,,,,,,,,0,0.203931576999839,-1.52162824807183,120,4,,0,0,0,1,0,0,
120,"Yukaghir","",,,,,,,64.75,153.5,339.3783493,1,2,1,1,1,4,3,1,1,2,1,1,,,,,,,,,,1,2,0,0,0,0,0,0,0,4,3,,,,5,1.25,,5,,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,,,,,5,1.33602447492013,1.25,-0.809805337393967,1,,,0.582575265003535,-0.174712111003858,0.203931576999839,,,1,2,1,-0.766273978930398,,,,,,,,0,0.203931576999839,-1.52162824807183,120,5,,0,0,0,0,1,0,
120,"Yukaghir","",,,,,,,64.75,153.5,339.3783493,1,2,1,1,1,4,3,1,1,2,1,1,,,,,,,,,,1,2,0,0,0,0,0,0,0,4,3,,,,5,1.25,,5,,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,,,,,5,1.33602447492013,1.25,-0.809805337393967,1,,,0.582575265003535,-0.174712111003858,0.203931576999839,,,1,2,1,-0.766273978930398,,,,,,,,0,0.203931576999839,-1.52162824807183,120,6,,0,0,0,0,0,1,
121,"Chukchee","Chukotko-Kamchatkan",1,1.25,2.25,1,1,2.75,66,177,93.25,2,1,2,1,1,4,3,1,1,2,2,1,3,3,3,1,,,,,,1,3,0,0,0,0,0,0,1,4,4,0,,,1.25,4.5,3,4.5,2,1,0,0,1,0,0,1,2,0,0,1,0,0,"Other",0,0,0,0,1,1,1,-1.06142848524035,0.463170239634852,,,,,1.25,-0.91504520929978,4.5,1.19542692662919,1,0.0214552747212978,-0.721473330018279,0.582575265003535,0.790802186649041,0.168339849088899,0.296238340097478,-0.563830877642601,1,2,1,-0.701792970571946,0,,,,,,-0.557350770119123,1,-0.0330842294854082,-1.06142848524035,121,1,1,1,0,0,0,0,0,-2.31666385426883
121,"Chukchee","Chukotko-Kamchatkan",1,1.25,2.25,1,1,2.75,66,177,93.25,2,1,2,1,1,4,3,1,1,2,2,1,3,3,3,1,,,,,,1,3,0,0,0,0,0,0,1,4,4,0,,,1.25,4.5,3,4.5,2,1,0,0,1,0,0,1,2,0,0,1,0,0,"Other",0,0,0,0,1,1,1,-1.06142848524035,0.463170239634852,,,,,1.25,-0.91504520929978,4.5,1.19542692662919,1,0.0214552747212978,-0.721473330018279,0.582575265003535,0.790802186649041,0.168339849088899,0.296238340097478,-0.563830877642601,1,2,1,-0.701792970571946,0,,,,,,-0.557350770119123,1,-0.0330842294854082,-1.06142848524035,121,2,1.25,0,1,0,0,0,0,-2.01251989658624
121,"Chukchee","Chukotko-Kamchatkan",1,1.25,2.25,1,1,2.75,66,177,93.25,2,1,2,1,1,4,3,1,1,2,2,1,3,3,3,1,,,,,,1,3,0,0,0,0,0,0,1,4,4,0,,,1.25,4.5,3,4.5,2,1,0,0,1,0,0,1,2,0,0,1,0,0,"Other",0,0,0,0,1,1,1,-1.06142848524035,0.463170239634852,,,,,1.25,-0.91504520929978,4.5,1.19542692662919,1,0.0214552747212978,-0.721473330018279,0.582575265003535,0.790802186649041,0.168339849088899,0.296238340097478,-0.563830877642601,1,2,1,-0.701792970571946,0,,,,,,-0.557350770119123,1,-0.0330842294854082,-1.06142848524035,121,3,2.25,0,0,1,0,0,0,-0.795944065855875
121,"Chukchee","Chukotko-Kamchatkan",1,1.25,2.25,1,1,2.75,66,177,93.25,2,1,2,1,1,4,3,1,1,2,2,1,3,3,3,1,,,,,,1,3,0,0,0,0,0,0,1,4,4,0,,,1.25,4.5,3,4.5,2,1,0,0,1,0,0,1,2,0,0,1,0,0,"Other",0,0,0,0,1,1,1,-1.06142848524035,0.463170239634852,,,,,1.25,-0.91504520929978,4.5,1.19542692662919,1,0.0214552747212978,-0.721473330018279,0.582575265003535,0.790802186649041,0.168339849088899,0.296238340097478,-0.563830877642601,1,2,1,-0.701792970571946,0,,,,,,-0.557350770119123,1,-0.0330842294854082,-1.06142848524035,121,4,1,0,0,0,1,0,0,-2.31666385426883
121,"Chukchee","Chukotko-Kamchatkan",1,1.25,2.25,1,1,2.75,66,177,93.25,2,1,2,1,1,4,3,1,1,2,2,1,3,3,3,1,,,,,,1,3,0,0,0,0,0,0,1,4,4,0,,,1.25,4.5,3,4.5,2,1,0,0,1,0,0,1,2,0,0,1,0,0,"Other",0,0,0,0,1,1,1,-1.06142848524035,0.463170239634852,,,,,1.25,-0.91504520929978,4.5,1.19542692662919,1,0.0214552747212978,-0.721473330018279,0.582575265003535,0.790802186649041,0.168339849088899,0.296238340097478,-0.563830877642601,1,2,1,-0.701792970571946,0,,,,,,-0.557350770119123,1,-0.0330842294854082,-1.06142848524035,121,5,1,0,0,0,0,1,0,-2.31666385426883
121,"Chukchee","Chukotko-Kamchatkan",1,1.25,2.25,1,1,2.75,66,177,93.25,2,1,2,1,1,4,3,1,1,2,2,1,3,3,3,1,,,,,,1,3,0,0,0,0,0,0,1,4,4,0,,,1.25,4.5,3,4.5,2,1,0,0,1,0,0,1,2,0,0,1,0,0,"Other",0,0,0,0,1,1,1,-1.06142848524035,0.463170239634852,,,,,1.25,-0.91504520929978,4.5,1.19542692662919,1,0.0214552747212978,-0.721473330018279,0.582575265003535,0.790802186649041,0.168339849088899,0.296238340097478,-0.563830877642601,1,2,1,-0.701792970571946,0,,,,,,-0.557350770119123,1,-0.0330842294854082,-1.06142848524035,121,6,2.75,0,0,0,0,0,1,-0.187656150490694
122,"Ingalik","",,,,,,,62.5,-159.5,107.0482749,1,2,3,1,1,2,1,4,1,2,2,1,2,2,2,,4,4,3,1,1,1,3,0,0,0,0,0,0,0,4,4,,-1.559063471,-0.861996448,1.5,1.75,,1.75,,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,2,1,-1.18076445268681,-0.790162478122927,1.5,-0.764973897018453,1.75,-0.501308066005789,1,,,0.582575265003535,0.790802186649041,0.686688725826288,,,1,2,3,-0.548636322545243,,-1.559063471,0.861996448,1,1.39338923104329,-1.39338923104329,-0.557350770119123,1,0.686688725826288,-1.16418505962719,122,1,,1,0,0,0,0,0,
122,"Ingalik","",,,,,,,62.5,-159.5,107.0482749,1,2,3,1,1,2,1,4,1,2,2,1,2,2,2,,4,4,3,1,1,1,3,0,0,0,0,0,0,0,4,4,,-1.559063471,-0.861996448,1.5,1.75,,1.75,,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,2,1,-1.18076445268681,-0.790162478122927,1.5,-0.764973897018453,1.75,-0.501308066005789,1,,,0.582575265003535,0.790802186649041,0.686688725826288,,,1,2,3,-0.548636322545243,,-1.559063471,0.861996448,1,1.39338923104329,-1.39338923104329,-0.557350770119123,1,0.686688725826288,-1.16418505962719,122,2,,0,1,0,0,0,0,
122,"Ingalik","",,,,,,,62.5,-159.5,107.0482749,1,2,3,1,1,2,1,4,1,2,2,1,2,2,2,,4,4,3,1,1,1,3,0,0,0,0,0,0,0,4,4,,-1.559063471,-0.861996448,1.5,1.75,,1.75,,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,2,1,-1.18076445268681,-0.790162478122927,1.5,-0.764973897018453,1.75,-0.501308066005789,1,,,0.582575265003535,0.790802186649041,0.686688725826288,,,1,2,3,-0.548636322545243,,-1.559063471,0.861996448,1,1.39338923104329,-1.39338923104329,-0.557350770119123,1,0.686688725826288,-1.16418505962719,122,3,,0,0,1,0,0,0,
122,"Ingalik","",,,,,,,62.5,-159.5,107.0482749,1,2,3,1,1,2,1,4,1,2,2,1,2,2,2,,4,4,3,1,1,1,3,0,0,0,0,0,0,0,4,4,,-1.559063471,-0.861996448,1.5,1.75,,1.75,,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,2,1,-1.18076445268681,-0.790162478122927,1.5,-0.764973897018453,1.75,-0.501308066005789,1,,,0.582575265003535,0.790802186649041,0.686688725826288,,,1,2,3,-0.548636322545243,,-1.559063471,0.861996448,1,1.39338923104329,-1.39338923104329,-0.557350770119123,1,0.686688725826288,-1.16418505962719,122,4,,0,0,0,1,0,0,
122,"Ingalik","",,,,,,,62.5,-159.5,107.0482749,1,2,3,1,1,2,1,4,1,2,2,1,2,2,2,,4,4,3,1,1,1,3,0,0,0,0,0,0,0,4,4,,-1.559063471,-0.861996448,1.5,1.75,,1.75,,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,2,1,-1.18076445268681,-0.790162478122927,1.5,-0.764973897018453,1.75,-0.501308066005789,1,,,0.582575265003535,0.790802186649041,0.686688725826288,,,1,2,3,-0.548636322545243,,-1.559063471,0.861996448,1,1.39338923104329,-1.39338923104329,-0.557350770119123,1,0.686688725826288,-1.16418505962719,122,5,,0,0,0,0,1,0,
122,"Ingalik","",,,,,,,62.5,-159.5,107.0482749,1,2,3,1,1,2,1,4,1,2,2,1,2,2,2,,4,4,3,1,1,1,3,0,0,0,0,0,0,0,4,4,,-1.559063471,-0.861996448,1.5,1.75,,1.75,,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,2,1,-1.18076445268681,-0.790162478122927,1.5,-0.764973897018453,1.75,-0.501308066005789,1,,,0.582575265003535,0.790802186649041,0.686688725826288,,,1,2,3,-0.548636322545243,,-1.559063471,0.861996448,1,1.39338923104329,-1.39338923104329,-0.557350770119123,1,0.686688725826288,-1.16418505962719,122,6,,0,0,0,0,0,1,
123,"Aleut","",,,,,,,55,-162.85,,1,1,3,1,3,1,1,1,3,3,4,1,2,2,2,1,,,,,,1,3,0,0,0,0,0,0,0,4,4,,,,5,5,,5,3,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,,,,,5,1.33602447492013,5,1.50392419801737,1,1.0298531866223,,0.582575265003535,0.790802186649041,0.801076879424958,,,1,1,1,-0.47489388119288,,,,,,,-0.557350770119123,1,0.801076879424958,-1.52162824807183,123,1,,1,0,0,0,0,0,
123,"Aleut","",,,,,,,55,-162.85,,1,1,3,1,3,1,1,1,3,3,4,1,2,2,2,1,,,,,,1,3,0,0,0,0,0,0,0,4,4,,,,5,5,,5,3,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,,,,,5,1.33602447492013,5,1.50392419801737,1,1.0298531866223,,0.582575265003535,0.790802186649041,0.801076879424958,,,1,1,1,-0.47489388119288,,,,,,,-0.557350770119123,1,0.801076879424958,-1.52162824807183,123,2,,0,1,0,0,0,0,
123,"Aleut","",,,,,,,55,-162.85,,1,1,3,1,3,1,1,1,3,3,4,1,2,2,2,1,,,,,,1,3,0,0,0,0,0,0,0,4,4,,,,5,5,,5,3,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,,,,,5,1.33602447492013,5,1.50392419801737,1,1.0298531866223,,0.582575265003535,0.790802186649041,0.801076879424958,,,1,1,1,-0.47489388119288,,,,,,,-0.557350770119123,1,0.801076879424958,-1.52162824807183,123,3,,0,0,1,0,0,0,
123,"Aleut","",,,,,,,55,-162.85,,1,1,3,1,3,1,1,1,3,3,4,1,2,2,2,1,,,,,,1,3,0,0,0,0,0,0,0,4,4,,,,5,5,,5,3,,0,0,,,,,,,0,,,0,,,,,,,0,0,-1.52162824807183,-2.14742565648886,,,,,5,1.33602447492013,5,1.50392419801737,1,1.0298531866223,,0.582575265003535,0.790802186649041,0.801076879424958,,,1,1,1,-0.47489388119288,,,,,,,-0.557350770119123,1,0.801076879424958,-1.52162824807183,123,4,,0,0,0,1,0,0,
